,1:distance importance,field num,in age field num,in age avg rank,in age follower num,out age follower num,trans field follower num,in age compete,score
270667,1.448092093,2808,163,1097.333333,16,0,1,1413,0.000206254
325443,1.397322496,89,39,35.66666667,3,1,2,1104,0.000146673
521851,1.454406213,2808,163,1034.333333,13,0,2,1413,0.000199942
946560,1.488288162,89,45,7.333333333,5,0,2,1241,0.000148978
146490,1.486593651,2808,163,707.6666667,7,0,1,1413,0.000152124
335747,1.440201359,2808,163,1176,12,0,1,1413,0.000174918
757342,1.332399158,2808,163,1526.333333,32,0,1,1413,0.000346992
771905,1.473166218,2808,163,824.6666667,13,0,1,1413,0.000186815
683750,1.36131487,208,30,62.66666667,9,0,2,1104,0.000167269
66228,1.363164246,101,65,22.33333333,1,4,3,573,0.00021598
229157,1.410971668,2808,56,819.6666667,5,2,2,1104,0.000164263
777210,1.343529583,677,53,237,7,2,2,991,0.0001646
830538,1.321817034,2808,53,798.3333333,11,3,4,991,0.00025725
582930,1.3994503,2808,53,543,3,1,1,991,0.000139929
842611,1.390442641,2808,53,601,6,0,2,991,0.000165459
339577,1.391539349,2808,98,1382.333333,17,0,1,1241,0.000207978
755519,1.43368366,2808,98,1031,9,0,1,1241,0.00015079
940583,1.442834967,2808,98,908.3333333,7,0,1,1241,0.000141445
946137,1.371424327,2808,53,685.6666667,3,6,1,991,0.000207025
12180,1.463867485,403,98,75.33333333,4,0,1,1413,0.000122091
48566,1.446817579,2808,163,1107,8,0,2,1413,0.000169399
207644,1.391282941,403,65,114.3333333,0,3,1,1104,0.000139432
333643,1.37433955,50,41,16,1,2,2,854,0.000157618
586798,1.494764291,208,53,41.66666667,5,0,1,1413,0.000123401
119111,1.399520794,406,155,93.33333333,3,0,1,706,0.000142972
120487,1.357608233,46,36,15,4,1,3,854,0.000185885
345427,1.364940771,2808,53,702,11,0,1,991,0.000171314
404345,1.374292692,2808,53,679,9,1,1,991,0.00016178
417607,1.383683812,2808,53,637.6666667,4,3,1,991,0.000158966
500664,1.299394707,2808,53,825.3333333,12,5,1,991,0.000221468
843607,1.244940968,2808,53,870.6666667,9,1,2,991,0.000176453
75591,1.56685969,2808,163,241,1,0,1,1413,0.000148534
186185,1.439628408,2808,98,946.3333333,10,0,5,1241,0.000270868
293490,1.459306383,162,140,3,1,3,3,1104,0.000198038
374126,1.588641309,2808,163,128.6666667,9,0,2,1413,0.000194924
579458,1.36869559,28,29,10.66666667,3,5,4,991,0.00025205
641626,1.40844473,28,35,5.333333333,1,0,1,1241,0.000115341
751613,1.403815082,28,37,6,5,0,4,1413,0.000214118
829267,1.43550774,95,55,9.666666667,3,0,4,1241,0.000211326
988471,1.441946378,38,39,5,5,0,6,1241,0.000291685
28772,1.335671433,2808,53,775,11,2,5,991,0.000283802
541125,1.360776348,2808,45,346,11,0,1,854,0.000182723
784760,1.39990112,2808,53,542,3,1,1,991,0.000139959
135032,1.327149942,2808,53,785.6666667,12,0,1,991,0.000176565
807121,1.40879725,2808,53,435.6666667,1,0,1,991,0.000137153
669511,1.399647212,229,82,82.66666667,4,0,1,1104,0.000124289
892775,1.40844473,229,82,48.33333333,1,0,1,1104,0.000119234
128585,1.383202964,141,34,46.66666667,6,1,2,991,0.000158137
923432,1.347340644,141,34,55.66666667,12,2,3,991,0.000221038
181694,1.352121941,162,122,53.33333333,2,6,4,573,0.000275274
797205,1.384205145,229,61,61,5,0,2,854,0.000155983
272567,1.363174066,406,145,94,1,6,4,573,0.000275217
949259,1.396900906,162,140,30,2,3,3,1104,0.000198253
43499,1.379965336,162,122,39.33333333,1,3,4,573,0.000238579
345734,1.314214053,162,127,83.66666667,6,8,4,706,0.000311817
670088,1.388030754,2808,53,612,3,0,2,991,0.000156138
187907,1.415081081,229,93,64.66666667,3,0,2,1413,0.000142193
924318,1.40844473,229,93,74.33333333,1,0,1,1413,0.000114127
960674,1.288123127,677,20,106.6666667,16,0,4,706,0.00027141
101701,1.429798515,2808,98,1074,8,0,1,1241,0.000144096
184267,1.417669956,2808,56,769.6666667,7,0,1,1104,0.0001437
80443,1.40844473,406,185,98.33333333,1,0,1,1104,0.000132328
161830,1.419761051,229,77,15,1,0,1,991,0.00012353
212614,1.407228503,229,77,46.33333333,2,1,4,991,0.000215162
954817,1.387640345,229,77,74.33333333,4,2,4,991,0.00022284
634377,1.386113781,2808,53,627.6666667,1,6,3,991,0.000241789
75825,1.294682886,677,36,196.3333333,21,0,4,854,0.000300664
765595,1.5160958,2808,163,528.6666667,11,0,3,1413,0.000219986
813731,1.490311814,2808,98,411.3333333,8,0,1,1241,0.000159025
425105,1.258098398,141,34,68,21,3,3,991,0.000289235
34617,1.398104286,406,169,123.6666667,2,2,2,854,0.000166588
864257,1.371254709,406,169,177,2,6,2,854,0.000222044
170211,1.402699818,677,36,93.33333333,1,1,1,854,0.000126696
249973,1.375797012,2808,56,1077.333333,9,2,2,1104,0.000177817
420539,1.362434704,2808,56,1116,10,1,3,1104,0.000203766
179730,1.33560347,403,60,107.3333333,6,4,4,854,0.000246934
49180,1.390639289,677,53,171.6666667,5,0,2,991,0.000149152
827367,1.402706353,101,83,19.33333333,2,0,1,854,0.00012949
838559,1.392971634,95,42,23,3,2,3,991,0.000186573
625736,1.325785093,2808,53,788.6666667,7,5,1,991,0.000197558
194018,1.350917918,2808,45,369.6666667,9,1,3,854,0.000214979
204708,1.332124068,2808,56,1183,18,0,1,1104,0.000217288
309328,1.291537528,677,20,105,7,2,5,706,0.00027035
620121,1.35487041,2808,56,1146.333333,12,0,1,1104,0.00016921
668302,1.365772191,2808,53,698.6666667,4,4,1,991,0.000172385
776562,1.391358678,2808,53,594,4,3,1,991,0.000160036
807489,1.385520448,403,60,72.33333333,3,1,1,854,0.00013108
28432,1.511178185,2808,163,551,10,0,2,1413,0.000189374
38579,1.401377357,2808,98,1348.666667,10,0,2,1241,0.000172826
49374,1.449508118,2808,56,413.3333333,1,1,1,1104,0.000138232
52093,1.443231188,2808,98,900.6666667,4,0,1,1241,0.000128683
206241,1.371097069,2808,98,1451.333333,16,0,2,1241,0.00021432
296903,1.444825849,2808,98,887,4,0,1,1241,0.000128984
566918,1.435735357,2808,56,561,2,0,1,1104,0.000131885
567862,1.436233691,2808,98,989.3333333,5,0,2,1241,0.000152459
812802,1.527571801,208,53,24.33333333,6,0,2,1413,0.000151076
926428,1.423015997,2808,98,1146,7,0,2,1241,0.000158471
269972,1.332734108,677,36,178.6666667,13,0,4,854,0.000249986
80428,1.406015676,162,131,32.33333333,4,0,1,854,0.000139038
428717,1.35112475,2808,53,750.6666667,8,3,1,991,0.000172155
90803,1.323920269,677,36,184.6666667,15,0,3,854,0.000232738
193342,1.452745722,2808,163,1049.333333,4,0,1,1413,0.000132947
631535,1.446815664,2808,98,851.3333333,4,0,1,1241,0.000129792
2368302,1.431074578,2808,98,1059.333333,4,0,1,1241,0.000125554
308742,1.436289296,2808,56,550,3,0,1,1104,0.000134304
492037,1.440121026,2808,98,942.6666667,5,0,1,1241,0.000131483
568137,1.461117339,2808,163,955.6666667,16,0,1,1413,0.000207835
569402,1.385934846,2808,56,1035.333333,9,2,1,1104,0.000159795
748904,1.548254056,2808,163,342.3333333,3,0,1,1413,0.000148195
933633,1.428958098,2808,56,643.3333333,0,1,1,1104,0.000130452
18176,1.386392594,677,79,245,5,0,2,1241,0.000143163
83013,1.249390164,677,53,275.3333333,10,12,3,991,0.000373273
482787,1.384434894,677,53,186,1,2,2,991,0.000149577
624215,1.413043295,677,53,85.66666667,2,0,2,991,0.000144711
816517,1.402862347,677,79,219.3333333,5,1,2,1241,0.000146893
930642,1.436500322,677,79,103.3333333,3,0,1,1241,0.000119006
570825,1.302640594,2808,56,1224.666667,17,4,1,1104,0.000235553
180449,1.424315957,677,79,158.3333333,4,0,2,1241,0.000143115
208076,1.241823203,677,71,305,22,7,4,1104,0.000359403
243474,1.362200916,677,71,260.3333333,8,1,2,1104,0.000160598
254535,1.388998509,162,140,32,5,1,3,1104,0.000189611
674011,1.388127647,406,178,139.3333333,6,0,4,991,0.000226896
830319,1.371963905,406,169,175,1,3,2,854,0.000174047
891907,1.401741367,81,35,26.33333333,2,0,2,1241,0.000139885
893719,1.36185806,677,36,160.3333333,9,0,2,854,0.000170929
239961,1.358593296,2808,53,729.3333333,11,0,1,991,0.000170752
820232,1.330336913,2808,45,390,8,5,4,854,0.00027469
26023,1.479587341,2808,163,755.6666667,4,0,1,1413,0.000138977
687487,1.423034191,2808,98,1144.333333,11,0,1,1241,0.000162617
487271,1.388229552,95,38,20.66666667,2,1,1,854,0.000129656
517074,1.360086239,677,79,264.6666667,14,1,2,1241,0.000197779
582024,1.411568287,2808,53,414.3333333,0,2,1,991,0.000147514
795341,1.43242419,2808,56,604.3333333,3,1,1,1104,0.000135589
799644,1.429902634,2808,53,266.6666667,0,1,1,991,0.000145177
165855,1.393001394,2808,45,260.6666667,4,0,1,854,0.000152361
109735,1.360058399,2808,98,1478,21,0,1,1241,0.000242582
483848,1.442697745,2808,56,478.6666667,3,0,1,1104,0.00013655
937098,1.357620595,2808,56,1138.666667,14,1,1,1104,0.000187012
764890,1.399411211,403,63,78.66666667,3,1,3,991,0.000180017
520545,1.551100845,2808,227,361.6666667,8,0,1,1527,0.000175987
490763,1.385611577,162,127,48.66666667,5,0,1,706,0.000146496
227527,1.233700581,403,55,87,7,17,4,706,0.000496607
126144,1.402699818,677,36,94.33333333,2,0,1,854,0.000124975
253457,1.402699818,162,122,23.33333333,0,0,1,573,0.000142825
228266,1.395618402,2808,53,570.6666667,1,3,1,991,0.000155123
127369,1.305493753,406,169,209.3333333,15,3,3,854,0.000253613
201678,1.392077165,406,169,136,1,2,3,854,0.00019323
245760,1.364376674,406,178,173,7,1,1,991,0.000151719
334770,1.351145882,406,169,191.3333333,8,2,4,854,0.000240619
684253,1.381172881,406,169,156.6666667,6,1,1,854,0.000150098
802745,1.40145573,406,169,116.3333333,2,1,1,854,0.000139732
28316,1.420722687,141,34,7.666666667,1,0,1,991,0.000121223
683658,1.40844473,141,44,31.33333333,1,0,1,1104,0.000117294
29334,1.379203893,403,55,48.33333333,1,1,3,706,0.000185031
780451,1.261414936,403,60,123.3333333,8,14,3,854,0.000415057
745617,1.379605867,406,169,161.3333333,4,3,3,854,0.000205976
784527,1.33565097,406,155,168.6666667,8,2,3,706,0.000211904
790227,1.334698638,406,155,171,4,4,3,706,0.00021927
39661,1.395990553,101,76,17,0,0,3,706,0.000183689
89713,1.359523038,2808,45,352,4,1,2,854,0.000171051
112540,1.357637849,95,34,18.33333333,4,0,2,706,0.000158119
154533,1.262284662,95,34,32.33333333,4,11,5,706,0.000386079
342768,1.335737767,95,38,35,12,2,3,854,0.000224171
796950,1.324954642,95,38,39.33333333,13,2,3,854,0.00022986
813092,1.379965336,95,27,6,0,3,3,573,0.00020331
898336,1.396979122,101,65,8.333333333,1,2,2,573,0.000168426
310789,1.396979122,81,19,14.66666667,1,1,2,854,0.00015021
288111,1.451099416,229,88,26,3,0,2,1241,0.000145037
488921,1.402699818,229,93,91.33333333,2,0,1,1413,0.000114736
673621,1.433992879,229,88,33.33333333,7,1,3,1241,0.000190537
553483,1.369475008,2808,98,1456.666667,18,0,2,1241,0.000230169
763237,1.379544512,2808,98,1430.666667,18,0,2,1241,0.000230252
926307,1.456816545,2808,98,722.3333333,3,0,2,1241,0.000151939
1608941,1.429063017,208,40,81.33333333,6,0,2,1241,0.00014982
756518,1.402699818,677,36,91,2,0,1,854,0.000125132
44751,1.399208766,403,65,110.6666667,3,1,1,1104,0.000122143
378041,1.428046499,403,65,50.66666667,0,1,1,1104,0.000120801
794846,1.380547982,403,65,128,1,3,1,1104,0.000139439
808214,1.412657161,2808,53,405,4,3,2,991,0.000182899
74340,1.385618443,406,169,147.6666667,5,0,1,854,0.000143717
245992,1.38555592,406,155,122,2,1,2,706,0.000162738
21747,1.380080814,406,178,152,2,4,3,991,0.000212772
65882,1.376442339,406,178,157.3333333,2,3,2,991,0.000173742
190888,1.419351569,406,185,65.33333333,1,0,1,1104,0.00013379
192260,1.400990499,406,178,122.6666667,2,1,1,991,0.000136939
228444,1.411522215,406,178,81.66666667,2,0,3,991,0.000186076
314050,1.396979122,406,185,117,2,0,2,1104,0.000154199
361973,1.402699818,677,79,223.6666667,1,0,2,1241,0.000134499
666763,1.377507905,406,169,163.3333333,2,5,1,854,0.00018902
934350,1.416067735,406,178,61,1,0,1,991,0.000135413
171150,1.414011911,2808,56,794.3333333,3,0,2,1104,0.000149694
492275,1.357489916,2808,56,1139.666667,14,2,1,1104,0.000192962
553810,1.44053821,2808,56,500.3333333,3,0,1,1104,0.000135857
837150,1.38561205,95,38,21.66666667,3,0,3,854,0.000181238
141838,1.371585017,2808,56,1089.666667,6,3,1,1104,0.000155107
320845,1.407329377,2808,53,492,0,4,3,991,0.000213568
339624,1.409303915,2808,56,833.6666667,8,1,1,1104,0.000150442
347148,1.449578236,2808,98,823.3333333,3,0,2,1241,0.000149759
492466,1.396174775,2808,56,975,10,0,1,1104,0.000157458
623254,1.432982874,2808,98,1039.333333,5,0,1,1241,0.000129656
143494,1.357600652,81,23,37.33333333,5,3,4,991,0.000232312
153519,1.396979122,403,55,34.66666667,2,1,1,706,0.0001361
151431,1.349463365,403,60,99,9,4,3,854,0.000227693
198783,1.334394124,403,60,108.6666667,12,1,2,854,0.000193038
554963,1.392095838,2808,56,994,5,0,3,1104,0.00018219
811622,1.406069268,2808,53,500,2,5,2,991,0.000205643
211197,1.402699818,46,45,9.333333333,2,0,1,991,0.00012292
342833,1.396979122,46,36,8.666666667,2,1,1,854,0.000130132
26164,1.539725564,2808,163,392.3333333,6,0,1,1413,0.00015613
498961,1.463314533,2808,98,651.3333333,3,0,1,1241,0.000132063
620495,1.477493083,2808,98,499.6666667,3,0,1,1241,0.000136617
921710,1.443543268,2808,163,1144.333333,9,0,1,1413,0.000155346
494474,1.421720922,141,44,16,0,0,1,1104,0.000117494
504276,1.404156185,2808,56,919,5,0,2,1104,0.000152989
776659,1.400822174,141,44,48,2,0,2,1104,0.000141664
620386,1.396979122,2808,45,244.6666667,0,2,2,854,0.000174814
183715,1.40844473,2808,53,474.3333333,0,1,1,991,0.00013817
763601,1.452284227,2808,98,786,3,0,1,1241,0.00012845
74134,1.326621618,95,38,37.33333333,13,2,3,854,0.000229913
476356,1.402699818,162,127,31,2,0,2,706,0.000159719
483334,1.396979122,162,127,39,2,0,2,706,0.000159417
456896,1.415548391,50,41,5.666666667,0,3,2,854,0.000168182
66429,1.367268985,403,60,88.66666667,2,5,2,854,0.00019842
200775,1.153473782,403,49,52.66666667,12,18,4,573,0.000532931
327735,1.378111594,2808,53,662,1,4,3,991,0.00021098
318966,1.426777057,2808,56,668.3333333,0,0,1,1104,0.000126734
375945,1.404675437,2808,98,1320.666667,7,0,2,1241,0.00015678
49062,1.573175125,2808,163,207.6666667,1,0,1,1413,0.000149718
185018,1.578434286,2808,163,178.3333333,2,0,1,1413,0.000151982
211095,1.571593209,2808,163,216.3333333,2,0,1,1413,0.000150624
195237,1.397875912,2808,53,550.3333333,3,3,2,991,0.000177142
135273,1.239498221,677,53,280.6666667,18,6,4,991,0.000321706
502398,1.37490586,677,53,205,7,1,2,991,0.000158901
577590,1.368749465,677,20,72.33333333,4,2,3,706,0.000194786
827250,1.368745139,677,36,150,8,0,4,854,0.000227566
761341,1.450536282,677,112,121,4,0,2,1413,0.000145907
93533,1.39811895,95,38,12.66666667,5,0,2,854,0.000156777
36987,1.414249359,406,178,68.33333333,1,2,2,991,0.000165287
286483,1.37984353,406,169,160.3333333,1,1,1,854,0.000136616
738182,1.40215324,406,178,118,3,1,1,991,0.000139162
792583,1.376422556,406,178,158.3333333,6,1,2,991,0.00016737
333175,1.391282941,677,36,113.3333333,3,0,2,854,0.000148706
135543,1.419680095,2808,53,355,0,2,1,991,0.000149408
490620,1.421970237,2808,56,728,2,1,1,1104,0.00013004
807026,1.433492074,2808,98,1032.333333,3,0,1,1241,0.000123017
753685,1.301830362,2808,53,821.3333333,19,2,4,991,0.000295897
750970,1.403272497,2808,98,1324.666667,13,0,2,1241,0.000192677
190012,1.450056072,38,39,1.666666667,0,0,1,1241,0.000115101
896965,1.421694907,141,44,17,1,0,1,1104,0.000118048
1043986,1.428265297,2808,56,654,3,0,1,1104,0.000131221
121459,1.409334827,141,34,14.66666667,3,0,1,991,0.000124509
178889,1.333169666,141,20,32.66666667,4,2,2,854,0.000161973
11910,1.415066305,406,190,75,2,0,2,1241,0.000154485
96744,1.404679389,2808,56,915,5,0,2,1104,0.00015306
819983,1.33159225,101,85,43.66666667,4,7,2,991,0.000238949
359494,1.320571139,141,34,61.66666667,14,2,2,991,0.000209649
489606,1.40844473,141,34,18.33333333,0,0,1,991,0.000120074
298764,1.524423,2808,98,289,4,0,1,1241,0.000146325
372322,1.458507637,2808,98,702.6666667,3,0,1,1241,0.000130636
754055,1.530201556,2808,163,452.6666667,1,0,1,1413,0.000141457
924508,1.415453125,2808,98,1209.666667,10,0,4,1241,0.000233554
87597,1.38234442,2808,45,297,0,5,1,854,0.000195968
302765,1.369657209,141,44,67.66666667,4,0,2,1104,0.00014544
179126,1.402699818,2808,53,525.6666667,0,1,2,991,0.000157385
848952,1.410639806,406,169,67.33333333,2,0,2,854,0.000159454
334644,1.38116463,403,60,76.66666667,2,3,3,854,0.000196481
762821,1.581181818,403,98,2.333333333,2,0,1,1413,0.000120461
486305,1.368566848,101,83,39,7,0,3,854,0.00019412
630882,1.391282941,101,76,20.33333333,1,1,3,706,0.000186446
402872,1.256452194,677,53,273.3333333,17,7,5,991,0.0003565
111934,1.391282941,162,122,33.33333333,2,0,1,573,0.000144217
668922,1.436326624,2808,98,986.6666667,3,0,2,1241,0.000146719
930204,1.346833992,2808,98,1506.666667,14,0,2,1241,0.000199074
749272,1.408452376,162,122,8.666666667,1,0,1,573,0.000144012
66869,1.467414635,2808,98,591,1,0,1,1241,0.000130389
765302,1.594646889,2808,163,108.3333333,3,0,2,1413,0.000174746
790509,1.455346561,2808,98,748,3,0,2,1241,0.000151364
246628,1.391367249,677,36,110.3333333,2,0,3,854,0.000178006
116178,1.411649027,2808,98,1235.666667,10,1,2,1241,0.000176148
33580,1.395124834,141,44,52,1,1,3,1104,0.000174934
169526,1.377423983,141,51,67.66666667,9,0,1,1241,0.000145649
251925,1.397148505,141,51,57.66666667,6,0,1,1241,0.000128884
334101,1.405194803,141,34,24.33333333,3,1,2,991,0.000149533
918400,1.426385799,2808,56,670,4,3,2,1104,0.00017478
13511,1.336011955,89,11,5,2,8,5,573,0.000333004
85915,1.314788872,2808,53,807.3333333,1,14,6,991,0.000463389
132579,1.388217817,89,33,22.66666667,4,1,2,991,0.00015208
847880,1.421645634,89,33,9.333333333,1,0,2,991,0.000144209
235169,1.455022456,2808,163,1026.333333,10,0,1,1413,0.000163141
655547,1.469646943,2808,98,570.3333333,5,0,1,1241,0.000140676
772191,1.377168688,2808,53,666.6666667,6,2,2,991,0.000172945
405903,1.458527262,2808,56,323.3333333,3,0,2,1104,0.000161949
462110,1.456080661,2808,98,735.3333333,3,0,1,1241,0.000129759
475431,1.436880184,2808,98,977,1,0,1,1241,0.000120438
752770,1.552305876,208,53,12.66666667,4,0,1,1413,0.000120979
46184,1.396968472,162,127,40,3,0,3,706,0.000189835
140521,1.40844473,2808,45,193.3333333,1,0,1,854,0.000149123
76561,1.478945212,403,79,40.66666667,5,0,2,1241,0.000150018
811897,1.463741171,403,98,76.33333333,7,0,2,1413,0.000156845
160054,1.359473557,2808,56,1132,18,1,1,1104,0.000219945
210425,1.387719417,2808,56,1022.333333,7,3,1,1104,0.000160492
591048,1.444319397,2808,98,891,4,0,1,1241,0.000128896
51909,1.345413608,2808,53,760.3333333,3,6,5,991,0.000300648
945196,1.39545393,2808,53,572.6666667,0,5,2,991,0.000202569
31441,1.396979122,38,21,12,1,1,2,991,0.000146544
245489,1.396979122,38,32,19.33333333,1,0,3,1104,0.000173261
324854,1.393505101,677,53,164.3333333,0,1,1,991,0.000118918
343940,1.349429642,406,155,159,4,1,3,706,0.000193799
489845,1.374344528,406,155,138.3333333,3,0,3,706,0.000190034
891575,1.464315211,208,40,49.33333333,7,0,2,1241,0.00015558
107090,1.361026343,2808,53,714,4,5,3,991,0.000228647
407300,1.379613958,403,60,80.33333333,0,0,1,854,0.000123539
562030,1.391301235,403,55,36.33333333,1,3,1,706,0.000154184
885875,1.407773769,403,63,67.66666667,2,1,1,991,0.000124873
186125,1.40423582,403,65,103,0,0,1,1104,0.000114933
196690,1.409040394,403,65,91.33333333,1,2,1,1104,0.00012797
351227,1.464826641,2808,98,625.6666667,3,0,3,1241,0.00018408
359613,1.408101919,2808,53,490.3333333,0,8,2,991,0.000261126
399659,1.427340841,403,79,89,7,0,2,1241,0.000156418
939565,1.485347409,403,98,57.33333333,2,0,1,1413,0.000117589
66395,1.387180175,141,44,60.66666667,6,0,1,1104,0.000130994
85448,1.36170214,141,34,52,10,1,2,991,0.000178076
109637,1.41545884,141,44,23.33333333,2,0,1,1104,0.000119168
346637,1.314546135,406,145,110.3333333,10,4,2,573,0.000221235
147245,1.396979122,406,155,99.66666667,3,0,1,706,0.000142713
424292,1.334949654,406,155,170,11,1,1,706,0.000179513
558596,1.397492558,406,169,125.3333333,5,0,2,854,0.00016452
149946,1.395172086,406,169,133.3333333,1,4,2,854,0.000188706
34094,1.363161648,2808,53,707.3333333,8,2,2,991,0.000180591
94658,1.416012781,89,45,37,5,0,2,1241,0.000147732
576839,1.372364263,89,45,53,8,0,2,1241,0.000160463
764636,1.396979122,89,33,20.66666667,0,2,1,991,0.000131342
182884,1.455629609,2808,98,745,5,0,1,1241,0.00013596
